symbol,date,open,high,low,close,close_unadjusted,volume,is_roll_date
ZN,2014-09-01,120.9531,120.9531,120.8281,120.8906,126.2344,12344,0
ZN,2014-09-02,120.875,120.9062,120.3125,120.4688,125.8125,79376,0
ZN,2014-09-03,120.4688,120.5156,120.0156,120.4844,125.8281,34320,0
ZN,2014-09-04,120.5,120.7344,119.9844,120.0156,125.3594,27127,0
ZN,2014-09-05,120.0469,120.8125,119.9688,120.1719,125.5156,25211,0
ZN,2014-09-08,120.2656,120.4844,119.9531,120.0312,125.375,5276,0
ZN,2014-09-09,119.9688,119.9688,119.7188,119.7656,125.1094,5292,0
ZN,2014-09-10,119.7656,119.8125,119.4688,119.5156,124.8594,4901,0
ZN,2014-09-11,119.5469,119.7656,119.4531,119.5156,124.8594,4970,0
ZN,2014-09-12,119.4688,119.4688,119.125,119.1406,124.4844,3113,0
ZN,2014-09-14,119.2188,119.2188,119.2188,119.2188,124.5625,20,0
ZN,2014-09-15,119.2188,119.3906,119.0938,119.375,124.7188,2278,0
ZN,2014-09-16,119.4219,119.7031,119.3281,119.3281,124.6719,2720,0
ZN,2014-09-17,119.3594,119.7812,119.0156,119.0156,124.3594,3749,0
ZN,2014-09-18,119.0469,119.1562,118.7969,119.0156,124.3594,1009,0
ZN,2014-09-19,118.9062,119.1562,118.5938,119.0938,124.4375,1183,0
ZN,2014-09-21,118.6875,118.7969,118.6875,118.7812,124.125,8352,0
ZN,2014-09-22,118.7812,119.0469,118.75,118.9375,124.2812,967837,0
ZN,2014-09-23,119.1094,119.25,118.9844,119.2188,124.5625,674220,0
ZN,2014-09-24,119.2031,119.25,118.9062,118.9531,124.2969,989809,0
ZN,2014-09-25,118.9375,119.5,118.9219,119.4531,124.7969,1364965,0
ZN,2014-09-26,119.4375,119.5781,119.0,119.1719,124.5156,1570421,0
ZN,2014-09-28,119.1562,119.1875,119.1562,119.1719,124.5156,7537,0
ZN,2014-09-29,119.1719,119.5312,119.0469,119.5,124.8438,1057122,0
ZN,2014-09-30,119.5,119.5156,119.1562,119.4062,124.75,1343875,0
ZN,2014-10-01,119.4062,120.3438,119.3438,120.2812,125.625,1884481,0
ZN,2014-10-02,120.2969,120.375,119.9219,120.0625,125.4062,1676438,0
ZN,2014-10-05,119.8438,119.8594,119.7812,119.8281,125.1719,7950,0
ZN,2014-10-06,119.8438,120.2344,119.7656,120.0781,125.4219,1058505,0
ZN,2014-10-07,120.0938,120.7812,120.0156,120.6562,126.0,1489053,0
ZN,2014-10-08,120.6562,121.2812,120.4531,121.0938,126.4375,2203886,0
ZN,2014-10-09,121.0781,121.5469,121.0,121.2031,126.5469,2168144,0
ZN,2014-10-10,121.2031,121.4375,120.875,121.4219,126.7656,1331444,0
ZN,2014-10-12,121.4219,121.7969,121.3594,121.7031,127.0469,37588,0
ZN,2014-10-13,121.7031,122.0469,121.5312,121.8906,127.2344,498707,0
ZN,2014-10-14,121.875,122.3906,121.6562,122.1094,127.4531,2023876,0
ZN,2014-10-15,122.0938,125.1875,121.8906,123.1719,128.5156,3955162,0
ZN,2014-10-16,123.1719,124.2188,122.4375,122.6719,128.0156,3089175,0
ZN,2014-10-17,122.6875,122.9844,122.0938,122.3438,127.6875,1876958,0
ZN,2014-10-19,122.2812,122.2969,122.0469,122.0938,127.4375,19461,0
ZN,2014-10-20,122.1094,122.625,122.0469,122.5,127.8438,1335692,0
ZN,2014-10-21,122.5,122.9219,122.0938,122.2031,127.5469,1383710,0
ZN,2014-10-22,122.2031,122.5312,121.8906,122.2031,127.5469,1238374,0
ZN,2014-10-23,122.2188,122.3438,121.4688,121.7031,127.0469,1347688,0
ZN,2014-10-24,121.7031,122.1094,121.6562,121.6875,127.0312,1285559,0
ZN,2014-10-26,121.625,121.6406,121.5156,121.5312,126.875,9781,0
ZN,2014-10-27,121.5469,121.9062,121.4531,121.75,127.0938,849109,0
ZN,2014-10-28,121.75,121.875,121.4688,121.5,126.8438,1127932,0
ZN,2014-10-29,121.5,121.6719,120.8438,121.1875,126.5312,1094045,0
ZN,2014-10-30,121.1875,121.4219,120.9688,121.2812,126.625,1295852,0
ZN,2014-10-31,121.2969,121.3906,120.8594,121.0312,126.375,1326982,0
ZN,2014-11-02,121.0781,121.0781,120.9688,121.0,126.3438,7003,0
ZN,2014-11-03,121.0,121.2812,120.6094,121.0,126.3438,1088102,0
ZN,2014-11-04,120.9844,121.2812,120.875,121.0,126.3438,1071090,0
ZN,2014-11-05,121.0,121.0781,120.7188,120.9531,126.2969,874530,0
ZN,2014-11-06,120.9688,121.125,120.5625,120.6406,125.9844,1062730,0
ZN,2014-11-07,120.625,121.4062,120.5,121.4062,126.75,1540130,0
ZN,2014-11-09,121.3281,121.3594,121.3125,121.3438,126.6875,7987,0
ZN,2014-11-10,121.3438,121.6719,120.9062,120.9375,126.2812,922914,0
ZN,2014-11-11,120.9219,121.0,120.7188,120.8125,126.1562,217548,0
ZN,2014-11-12,120.8125,121.2812,120.7656,120.8906,126.2344,960905,0
ZN,2014-11-13,120.8906,121.2031,120.8125,121.1719,126.5156,999090,0
ZN,2014-11-14,121.1562,121.4062,120.8281,121.2812,126.625,1097273,0
ZN,2014-11-16,121.2656,121.4062,121.2656,121.3906,126.7344,7598,0
ZN,2014-11-17,121.3906,121.6562,121.0781,121.1875,126.5312,908679,0
ZN,2014-11-18,121.1875,121.3906,121.125,121.3438,126.6875,775557,0
ZN,2014-11-19,121.3438,121.3594,120.9219,121.0156,126.3594,1049936,0
ZN,2014-11-20,121.0156,121.4688,121.0156,121.1719,126.5156,1314853,0
ZN,2014-11-21,121.1875,121.375,121.0156,121.3438,126.6875,821146,0
ZN,2014-11-23,121.3438,121.375,121.2969,121.375,126.7188,3627,0
ZN,2014-11-24,121.3594,121.5312,121.1719,121.4844,126.8281,679353,0
ZN,2014-11-25,121.4688,121.8125,121.3438,121.7969,127.1406,1080435,0
ZN,2014-11-26,121.7969,122.0625,121.7656,122.0,127.3438,701465,0
ZN,2014-11-27,122.0156,122.2656,121.9531,122.2188,127.5625,35943,0
ZN,2014-11-28,122.2188,122.4375,122.1094,122.4219,127.7656,68144,0
ZN,2014-11-30,122.5,122.5469,122.4375,122.5,127.8438,584,0
ZN,2014-12-01,122.5,122.7188,121.9531,122.0625,127.4062,72834,0
ZN,2014-12-02,122.0469,122.0781,121.5469,121.5781,126.9219,33239,0
ZN,2014-12-03,121.5938,121.6719,121.4219,121.5781,126.9219,17873,0
ZN,2014-12-04,121.5938,121.8906,121.4062,121.8438,127.1875,8492,0
ZN,2014-12-05,121.8125,121.8125,121.0156,121.1562,126.5,11181,0
ZN,2014-12-07,121.1094,121.1094,121.0469,121.0625,126.4062,3,0
ZN,2014-12-08,121.0312,121.5938,120.8438,121.3906,126.7344,3922,0
ZN,2014-12-09,121.375,122.0469,121.3594,121.875,127.2188,2214,0
ZN,2014-12-10,121.75,122.4062,121.75,122.2812,127.625,1565,0
ZN,2014-12-11,122.4375,122.5,121.75,122.0781,127.4219,3985,0
ZN,2014-12-12,122.0312,122.8594,122.0312,122.7969,128.1406,4309,0
ZN,2014-12-14,122.7656,122.875,122.7656,122.7969,128.1406,32,0
ZN,2014-12-15,122.8125,122.8125,122.2812,122.4062,127.75,2791,0
ZN,2014-12-16,122.5156,123.3594,122.5,122.8594,128.2031,2301,0
ZN,2014-12-17,122.9062,122.9062,122.0312,122.0312,127.375,1307,0
ZN,2014-12-18,122.2031,122.3594,121.5312,121.5312,126.875,1649,0
ZN,2014-12-19,121.6094,121.9375,121.4688,121.7969,127.1406,637,0
ZN,2014-12-21,121.3438,121.3594,121.2969,121.3438,126.6875,1329,0
ZN,2014-12-22,121.3438,121.4844,121.1719,121.3438,126.6875,398034,0
ZN,2014-12-23,121.3438,121.4531,120.5625,120.6562,126.0,531589,0
ZN,2014-12-24,120.6562,120.8438,120.3125,120.6406,125.9844,293381,0
ZN,2014-12-25,120.6406,120.6562,120.6094,120.6406,125.9844,1194,0
ZN,2014-12-26,120.6406,120.7656,120.5781,120.6562,126.0,121143,0
ZN,2014-12-28,120.6562,120.7031,120.625,120.7031,126.0469,4805,0
ZN,2014-12-29,120.6875,121.1406,120.625,121.0781,126.4219,387370,0
ZN,2014-12-30,121.0781,121.4062,121.0469,121.25,126.5938,381251,0
ZN,2014-12-31,121.25,121.4688,121.2188,121.375,126.7188,250695,0
ZN,2015-01-01,121.2656,121.3438,121.25,121.25,126.5938,3361,0
ZN,2015-01-02,121.25,121.9844,121.0625,121.9062,127.25,734463,0
ZN,2015-01-04,121.8125,122.0312,121.8125,122.0,127.3438,10975,0
ZN,2015-01-05,122.0,122.5,121.7031,122.4219,127.7656,850577,0
ZN,2015-01-06,122.4219,123.7656,122.4062,123.1562,128.5,1652876,0
ZN,2015-01-07,123.1562,123.3438,122.6719,122.9688,128.3125,1414215,0
ZN,2015-01-08,122.9688,123.0312,122.625,122.7812,128.125,904556,0
ZN,2015-01-09,122.7812,123.5,122.7188,123.4062,128.75,1407672,0
ZN,2015-01-11,123.4375,123.4844,123.375,123.4688,128.8125,4780,0
ZN,2015-01-12,123.4688,123.8125,123.1875,123.7969,129.1406,795864,0
ZN,2015-01-13,123.7969,124.2031,123.5,123.875,129.2188,1587923,0
ZN,2015-01-14,123.875,124.8906,123.875,124.2344,129.5781,1908151,0
ZN,2015-01-15,124.2188,125.5938,123.8594,125.4688,130.8125,1819901,0
ZN,2015-01-16,125.4688,125.5938,124.3906,124.4375,129.7812,1544150,0
ZN,2015-01-18,124.4688,124.5,124.4531,124.4844,129.8281,4339,0
ZN,2015-01-19,124.4844,124.8281,124.3594,124.6875,130.0312,126779,0
ZN,2015-01-20,124.6875,125.0,124.3125,124.5781,129.9219,1172276,0
ZN,2015-01-21,124.5938,124.7969,123.9375,124.0156,129.3594,1479923,0
ZN,2015-01-22,124.0156,124.5,123.3906,123.875,129.2188,1633073,0
ZN,2015-01-23,123.8906,124.6719,123.875,124.4844,129.8281,1123636,0
ZN,2015-01-25,124.6562,124.7812,124.6094,124.75,130.0938,18826,0
ZN,2015-01-26,124.7344,124.8438,124.0312,124.1875,129.5312,853929,0
ZN,2015-01-27,124.1875,124.8281,124.1562,124.2969,129.6406,1127860,0
ZN,2015-01-28,124.2969,125.2812,124.1562,125.0781,130.4219,1230716,0
ZN,2015-01-29,125.0938,125.1875,124.5625,124.7969,130.1406,1230821,0
ZN,2015-01-30,124.7812,125.8281,124.7812,125.7656,131.1094,1619202,0
ZN,2015-02-01,125.7031,125.7656,125.6562,125.6719,131.0156,8914,0
ZN,2015-02-02,125.6719,125.7344,125.2188,125.5625,130.9062,1217131,0
ZN,2015-02-03,125.5625,125.7031,124.5469,124.6562,130.0,1307410,0
ZN,2015-02-04,124.6562,125.1875,124.2344,125.1719,130.5156,1506013,0
ZN,2015-02-05,125.1562,125.2812,124.3125,124.5156,129.8594,1130270,0
ZN,2015-02-06,124.5156,125.0156,123.125,123.2031,128.5469,1754988,0
ZN,2015-02-08,123.2656,123.3906,123.25,123.3438,128.6875,13984,0
ZN,2015-02-09,123.3438,123.7656,123.0,123.1406,128.4844,1086792,0
ZN,2015-02-10,123.1562,123.2188,122.7812,123.0,128.3438,1211629,0
ZN,2015-02-11,123.0,123.25,122.6562,122.9062,128.25,1068343,0
ZN,2015-02-12,122.8906,123.25,122.5156,123.1094,128.4531,1392596,0
ZN,2015-02-13,123.0938,123.1562,122.7031,122.7344,128.0781,852234,0
ZN,2015-02-15,122.7031,122.7188,122.5625,122.5781,127.9219,10153,0
ZN,2015-02-16,122.5781,123.0312,122.5312,123.0,128.3438,125748,0
ZN,2015-02-17,123.0,123.0938,121.7969,122.0,127.3438,1398050,0
ZN,2015-02-18,122.0,122.9062,121.7188,122.625,127.9688,1508261,0
ZN,2015-02-19,122.6094,122.9062,122.1406,122.2188,127.5625,1132785,0
ZN,2015-02-20,122.2031,122.8906,121.9688,122.2344,127.5781,1336290,0
ZN,2015-02-22,122.1562,122.2188,122.125,122.2031,127.5469,6751,0
ZN,2015-02-23,122.2188,122.7031,122.0781,122.625,127.9688,806410,0
ZN,2015-02-24,122.625,123.4375,122.2344,123.3281,128.6719,1251107,0
ZN,2015-02-25,123.3281,123.5469,123.1719,123.3906,128.7344,833801,0
ZN,2015-02-26,123.375,123.6875,122.75,122.9062,128.25,859101,0
ZN,2015-02-27,122.9062,123.1406,122.6719,123.0781,128.4219,144682,0
ZN,2015-03-01,123.0625,123.0625,122.9844,123.0,128.3438,202,0
ZN,2015-03-02,123.0312,123.1562,122.3438,122.4531,127.7969,45875,0
ZN,2015-03-03,122.4531,122.5156,122.0938,122.2031,127.5469,23776,0
ZN,2015-03-04,122.1719,122.4062,122.0469,122.3281,127.6719,14674,0
ZN,2015-03-05,122.3281,122.4844,122.0469,122.3281,127.6719,11047,0
ZN,2015-03-06,122.3438,122.8281,121.2812,121.375,126.7188,12616,0
ZN,2015-03-08,121.3906,121.3906,121.3906,121.3906,126.7344,2,0
ZN,2015-03-09,121.3281,121.8125,121.3281,121.7344,127.0781,4228,0
ZN,2015-03-10,121.7031,122.3594,121.6719,122.1875,127.5312,3059,0
ZN,2015-03-11,122.2656,122.375,121.9219,122.2656,127.6094,1132,0
ZN,2015-03-12,122.3594,122.9219,122.2188,122.3594,127.7031,943,0
ZN,2015-03-13,122.2656,122.6562,122.0938,122.375,127.7188,1717,0
ZN,2015-03-16,122.4688,122.7969,122.4375,122.6406,127.9844,1025,0
ZN,2015-03-17,122.75,122.9375,122.6719,122.8125,128.1562,404,0
ZN,2015-03-18,122.8438,124.1094,122.8125,124.1094,129.4531,1170,0
ZN,2015-03-19,124.0625,124.2031,123.375,123.5938,128.9375,1184,0
ZN,2015-03-20,123.6875,123.9219,123.6875,123.8906,129.2344,689,0
ZN,2015-03-22,123.3438,123.4219,123.3438,123.4062,128.75,5666,0
ZN,2015-03-23,123.4062,123.5938,123.2656,123.4844,128.8281,724349,0
ZN,2015-03-24,123.4688,123.875,123.4062,123.7969,129.1406,939517,0
ZN,2015-03-25,123.7969,124.0469,123.3438,123.4219,128.7656,977537,0
ZN,2015-03-26,123.4219,123.7188,122.8281,122.9688,128.3125,1291476,0
ZN,2015-03-27,122.9688,123.3594,122.9062,123.1719,128.5156,911173,0
ZN,2015-03-29,123.2031,123.2656,123.1875,123.25,128.5938,5263,0
ZN,2015-03-30,123.2344,123.4219,123.0938,123.3281,128.6719,771600,0
ZN,2015-03-31,123.3438,123.6406,123.2188,123.5625,128.9062,1040145,0
ZN,2015-04-01,123.5625,124.1719,123.4062,124.1094,129.4531,1086978,0
ZN,2015-04-02,124.125,124.375,123.7344,123.7812,129.125,841357,0
ZN,2015-04-03,123.7812,124.7812,123.7812,124.5469,129.8906,348571,0
ZN,2015-04-05,124.5625,124.6875,124.5312,124.625,129.9688,8122,0
ZN,2015-04-06,124.6094,124.6875,124.0,124.1094,129.4531,492396,0
ZN,2015-04-07,124.125,124.1562,123.7812,124.0625,129.4062,749745,0
ZN,2015-04-08,124.0625,124.2031,123.7656,123.9531,129.2969,864769,0
ZN,2015-04-09,123.9531,124.1875,123.4062,123.4688,128.8125,983772,0
ZN,2015-04-10,123.4688,123.75,123.4062,123.5156,128.8594,796249,0
ZN,2015-04-12,123.5,123.5312,123.4688,123.5156,128.8594,3179,0
ZN,2015-04-13,123.5156,123.7812,123.2344,123.75,129.0938,748206,0
ZN,2015-04-14,123.75,124.3594,123.7031,124.0781,129.4219,1137910,0
ZN,2015-04-15,124.0781,124.2812,123.9062,124.125,129.4688,741656,0
ZN,2015-04-16,124.125,124.4062,123.9219,124.25,129.5938,1135393,0
ZN,2015-04-17,124.25,124.625,124.0469,124.2969,129.6406,1127834,0
ZN,2015-04-19,124.25,124.3125,124.2344,124.2812,129.625,6452,0
ZN,2015-04-20,124.2969,124.4531,124.0938,124.25,129.5938,761688,0
ZN,2015-04-21,124.25,124.375,123.9688,124.0625,129.4062,680713,0
ZN,2015-04-22,124.0781,124.1875,123.3594,123.4531,128.7969,1096374,0
ZN,2015-04-23,123.4688,123.8594,123.3906,123.7031,129.0469,1124647,0
ZN,2015-04-24,123.7031,124.125,123.5625,124.1094,129.4531,996060,0
ZN,2015-04-26,124.0781,124.125,124.0781,124.125,129.4688,3265,0
ZN,2015-04-27,124.125,124.2344,123.7812,123.9531,129.2969,652954,0
ZN,2015-04-28,123.9531,124.0625,123.3594,123.4375,128.7812,1080368,0
ZN,2015-04-29,123.4375,123.5625,122.75,123.2188,128.5625,1920953,0
ZN,2015-04-30,123.2031,123.2969,122.4688,123.0156,128.3594,1884359,0
ZN,2015-05-01,123.0156,123.0312,122.3906,122.4844,127.8281,829199,0
ZN,2015-05-03,122.5312,122.5312,122.3438,122.4219,127.7656,7454,0
ZN,2015-05-04,122.4062,122.7344,122.25,122.375,127.7188,836210,0
ZN,2015-05-05,122.3594,122.625,121.9062,122.0,127.3438,1444385,0
ZN,2015-05-06,122.0,122.1406,121.5625,121.7031,127.0469,1527876,0
ZN,2015-05-07,121.7188,122.1719,121.0781,122.125,127.4688,1797958,0
ZN,2015-05-08,122.0938,122.8594,121.8906,122.5,127.8438,1612554,0
ZN,2015-05-10,122.4531,122.5781,122.4375,122.5781,127.9219,5020,0
ZN,2015-05-11,122.5781,122.6562,121.4531,121.5156,126.8594,1266732,0
ZN,2015-05-12,121.5312,121.875,120.8594,121.7344,127.0781,1987700,0
ZN,2015-05-13,121.7344,122.3281,121.5312,121.6406,126.9844,1862617,0
ZN,2015-05-14,121.625,122.1562,121.5,122.125,127.4688,1393739,0
ZN,2015-05-15,122.125,122.7969,122.0781,122.6719,128.0156,1142727,0
ZN,2015-05-17,122.625,122.75,122.6094,122.625,127.9688,10578,0
ZN,2015-05-18,122.625,122.7344,121.9219,122.0312,127.375,974762,0
ZN,2015-05-19,122.0312,122.4219,121.4219,121.5625,126.9062,1590891,0
ZN,2015-05-20,121.5625,122.0938,121.5625,121.9531,127.2969,1139829,0
ZN,2015-05-21,121.9375,122.3906,121.8281,122.3594,127.7031,1154280,0
ZN,2015-05-22,122.3594,122.5625,121.7812,122.1094,127.4531,945345,0
ZN,2015-05-24,122.1875,122.1875,122.0469,122.0469,127.3906,4401,0
ZN,2015-05-25,122.0469,122.25,122.0,122.1094,127.4531,48855,0
ZN,2015-05-26,122.1094,122.6094,121.9844,122.4688,127.8125,1162115,0
ZN,2015-05-27,122.4688,122.6094,122.2344,122.5781,127.9219,970060,0
ZN,2015-05-28,122.5625,122.7656,122.4688,122.6406,127.9844,764435,0
ZN,2015-05-29,122.6406,122.9844,122.5938,122.7656,128.1094,171996,0
ZN,2015-05-31,122.7969,122.8125,122.7188,122.75,128.0938,440,0
ZN,2015-06-01,122.75,122.9531,122.1719,122.25,127.5938,56764,0
ZN,2015-06-02,122.2969,122.3281,121.5625,121.6875,127.0312,52251,0
ZN,2015-06-03,121.7188,121.75,120.7812,120.9688,126.3125,37159,0
ZN,2015-06-04,120.9688,121.4688,120.4375,121.3438,126.6875,26726,0
ZN,2015-06-05,121.25,121.25,120.1875,120.5312,125.875,11865,0
ZN,2015-06-07,120.5312,120.5312,120.4844,120.4844,125.8281,6,0
ZN,2015-06-08,120.5312,120.9062,120.5312,120.75,126.0938,6803,0
ZN,2015-06-09,120.8281,120.9844,120.2656,120.4219,125.7656,2628,0
ZN,2015-06-10,120.4062,120.4062,120.0156,120.2188,125.5625,1359,0
ZN,2015-06-11,120.125,120.8125,119.9688,120.8125,126.1562,2504,0
ZN,2015-06-12,120.875,121.125,120.5625,120.7031,126.0469,3223,0
ZN,2015-06-14,120.9062,121.2188,120.9062,121.125,126.4688,64,0
ZN,2015-06-15,121.0312,121.2188,120.8906,121.0156,126.3594,564,0
ZN,2015-06-16,121.125,121.3594,121.0938,121.3594,126.7031,417,0
ZN,2015-06-17,121.375,121.5938,120.7656,121.5,126.8438,602,0
ZN,2015-06-18,121.8438,121.875,121.125,121.4062,126.75,2404,0
ZN,2015-06-19,121.6562,122.1562,121.5312,121.9219,127.2656,1408,0
ZN,2015-06-21,121.0938,121.1406,120.9375,121.0312,126.375,25044,0
ZN,2015-06-22,121.0312,121.0938,120.3438,120.3906,125.7344,1013333,0
ZN,2015-06-23,120.3906,120.4531,119.9375,120.1719,125.5156,1159423,0
ZN,2015-06-24,120.1875,120.4688,119.9844,120.4531,125.7969,1086486,0
ZN,2015-06-25,120.4375,120.4531,119.9375,120.2031,125.5469,1205607,0
ZN,2015-06-26,120.2031,120.2812,119.5625,119.6406,124.9844,1020363,0
ZN,2015-06-28,120.9688,121.5625,120.9688,121.1094,126.4531,137946,0
ZN,2015-06-29,121.125,121.2344,120.25,120.9062,126.25,1440060,0
