symbol,date,open,high,low,close,close_unadjusted,volume,is_roll_date
GC,2024-05-14,2862.0,2884.0,2862.0,2884.0,2358.0,4,0
GC,2024-05-15,2887.6,2909.5,2882.0,2909.5,2383.5,12,0
GC,2024-05-16,2915.5,2918.2,2909.5,2909.5,2383.5,3,0
GC,2024-05-17,2906.7,2941.8,2906.7,2941.8,2415.8,3,0
GC,2024-05-20,2941.8,2961.8,2935.7,2950.6,2424.6,19,0
GC,2024-05-21,2955.5,2955.5,2947.0,2947.0,2421.0,5,0
GC,2024-05-22,2943.5,2943.6,2901.8,2901.8,2375.8,12,0
GC,2024-05-23,2897.2,2897.2,2897.2,2897.2,2371.2,1,0
GC,2024-05-24,2868.6,2871.4,2867.8,2867.8,2341.8,18,0
GC,2024-05-26,2862.9,2862.9,2862.9,2862.9,2336.9,1,0
GC,2024-05-27,2881.6,2882.4,2881.6,2882.4,2356.4,20,0
GC,2024-05-28,2885.3,2885.7,2885.3,2885.7,2359.7,2,0
GC,2024-05-30,2862.5,2875.5,2846.8,2870.0,2344.0,5520,0
GC,2024-05-31,2867.2,2880.0,2845.0,2852.1,2326.1,504,0
GC,2024-06-02,2848.6,2848.6,2848.2,2848.5,2322.5,7,0
GC,2024-06-03,2848.6,2873.5,2838.0,2869.8,2343.8,420,0
GC,2024-06-04,2873.5,2873.7,2839.9,2851.2,2325.2,312,0
GC,2024-06-05,2852.4,2881.0,2852.2,2881.0,2355.0,251,0
GC,2024-06-06,2886.0,2901.8,2884.8,2900.9,2374.9,61,0
GC,2024-06-07,2822.5,2827.7,2728.0,2734.1,2291.5,143,1
GC,2024-06-09,2733.2,2739.8,2733.2,2739.8,2297.2,3,0
GC,2024-06-10,2735.3,2751.9,2733.1,2751.6,2309.0,40,0
GC,2024-06-11,2742.6,2757.5,2742.6,2756.1,2313.5,222,0
GC,2024-06-12,2752.9,2781.3,2752.9,2768.3,2325.7,95,0
GC,2024-06-13,2752.0,2760.3,2738.8,2743.7,2301.1,47,0
GC,2024-06-14,2749.6,2773.7,2748.4,2769.5,2326.9,50,0
GC,2024-06-17,2762.8,2762.8,2752.2,2760.5,2317.9,30,0
GC,2024-06-18,2754.4,2771.5,2754.4,2771.5,2328.9,17,0
GC,2024-06-19,2770.9,2770.9,2770.9,2770.9,2328.3,1,0
GC,2024-06-20,2774.6,2796.6,2774.6,2796.6,2354.0,18,0
GC,2024-06-21,2773.8,2773.8,2764.2,2764.6,2322.0,10,0
GC,2024-06-24,2765.9,2775.5,2765.3,2773.2,2330.6,13,0
GC,2024-06-25,2767.0,2775.6,2759.7,2759.7,2317.1,82,0
GC,2024-06-26,2750.5,2757.0,2740.6,2740.6,2298.0,6,0
GC,2024-06-27,2739.9,2771.6,2738.0,2767.4,2324.8,282,0
GC,2024-06-28,2761.6,2780.9,2761.6,2767.9,2325.3,55,0
GC,2024-07-01,2766.4,2772.3,2764.3,2772.3,2329.7,42,0
GC,2024-07-02,2773.3,2777.2,2766.8,2776.4,2333.8,24,0
GC,2024-07-03,2782.6,2804.2,2782.6,2804.2,2361.6,7,0
GC,2024-07-04,2797.5,2802.3,2797.5,2802.3,2359.7,2,0
GC,2024-07-05,2806.6,2821.2,2806.6,2821.2,2378.6,3,0
GC,2024-07-08,2824.3,2826.4,2795.4,2795.5,2352.9,35,0
GC,2024-07-09,2805.7,2806.3,2802.9,2802.9,2360.3,3,0
GC,2024-07-10,2808.9,2819.6,2808.4,2819.6,2377.0,16,0
GC,2024-07-11,2821.3,2859.3,2821.3,2856.7,2414.1,36,0
GC,2024-07-12,2842.4,2842.4,2833.9,2842.1,2399.5,5,0
GC,2024-07-15,2872.6,2878.6,2872.6,2873.0,2430.4,18,0
GC,2024-07-16,2870.0,2902.9,2870.0,2902.9,2460.3,60,0
GC,2024-07-17,2915.5,2915.7,2911.5,2911.7,2469.1,8,0
GC,2024-07-18,2908.6,2908.6,2908.6,2908.6,2466.0,1,0
GC,2024-07-19,2861.4,2861.8,2841.5,2841.5,2398.9,9,0
GC,2024-07-22,2844.7,2844.7,2844.7,2844.7,2402.1,3,0
GC,2024-07-23,2838.4,2845.6,2831.3,2845.0,2402.4,34,0
GC,2024-07-24,2863.6,2863.6,2854.2,2854.2,2411.6,2,0
GC,2024-07-25,2808.1,2808.1,2808.1,2808.1,2365.5,10,0
GC,2024-07-26,2811.3,2829.5,2811.3,2829.3,2386.7,90,0
GC,2024-07-30,2820.8,2851.9,2816.4,2850.8,2408.2,5302,0
GC,2024-07-31,2850.1,2890.2,2845.4,2888.7,2446.1,404,0
GC,2024-08-01,2895.5,2897.7,2873.0,2886.9,2444.3,264,0
GC,2024-08-02,2879.4,2919.6,2858.6,2882.8,2440.2,293,0
GC,2024-08-04,2884.6,2884.6,2884.6,2884.6,2442.0,1,0
GC,2024-08-05,2864.7,2892.4,2810.0,2850.3,2407.7,130,0
GC,2024-08-06,2857.1,2864.4,2822.6,2830.0,2387.4,119,0
GC,2024-08-07,2834.8,2843.6,2827.1,2830.4,2387.8,91,0
GC,2024-08-08,2826.9,2865.4,2826.9,2863.1,2420.5,95,0
GC,2024-08-09,2864.9,2871.9,2861.1,2871.8,2429.2,61,0
GC,2024-08-12,2875.3,2912.4,2874.6,2912.3,2469.7,214,0
GC,2024-08-13,2903.6,2912.6,2899.1,2907.9,2465.3,152,0
GC,2024-08-14,2910.6,2914.7,2887.3,2887.8,2445.2,176,0
GC,2024-08-15,2894.4,2910.3,2873.8,2896.1,2453.5,172,0
GC,2024-08-16,2896.9,2950.6,2894.0,2950.6,2508.0,159,0
GC,2024-08-18,2951.1,2951.1,2945.4,2945.4,2502.8,3,0
GC,2024-08-19,2940.3,2946.9,2929.8,2946.1,2503.5,25,0
GC,2024-08-20,2943.3,2969.9,2943.3,2955.1,2512.5,21,0
GC,2024-08-21,2953.6,2958.0,2946.5,2958.0,2515.4,14,0
GC,2024-08-22,2946.7,2946.7,2913.7,2924.3,2481.7,45,0
GC,2024-08-23,2929.1,2949.4,2929.1,2949.4,2506.8,14,0
GC,2024-08-25,2952.5,2954.8,2952.5,2954.8,2512.2,5,0
GC,2024-08-26,2955.0,2965.7,2951.7,2958.1,2515.5,17,0
GC,2024-08-27,2957.8,2965.7,2949.5,2965.7,2523.1,26,0
GC,2024-08-29,2949.9,2967.9,2947.6,2962.8,2520.2,108,0
GC,2024-08-30,2960.2,2968.0,2941.4,2941.4,2498.8,34,0
GC,2024-09-02,2944.2,2944.4,2936.8,2940.7,2498.1,6,0
GC,2024-09-03,2937.8,2937.8,2918.9,2929.7,2487.1,5,0
GC,2024-09-04,2933.5,2937.6,2926.1,2937.5,2494.9,31,0
GC,2024-09-05,2937.8,2955.9,2937.8,2950.2,2507.6,8,0
GC,2024-09-06,2952.9,2960.5,2926.3,2926.3,2483.7,6,0
