symbol,date,open,high,low,close,close_unadjusted,volume,is_roll_date
6E,2018-12-25,1.1604,1.1606,1.1604,1.1606,1.1436,9,0
6E,2018-12-26,1.1596,1.1607,1.1536,1.1543,1.1373,175,0
6E,2018-12-27,1.1554,1.1639,1.1554,1.1615,1.1444,358,0
6E,2018-12-28,1.1626,1.1653,1.1617,1.1631,1.1461,263,0
6E,2018-12-30,1.1623,1.1623,1.1623,1.1623,1.1453,1,0
6E,2018-12-31,1.163,1.1647,1.1608,1.1647,1.1477,88,0
6E,2019-01-01,1.1646,1.1649,1.1646,1.1649,1.1479,5,0
6E,2019-01-02,1.164,1.1675,1.1493,1.1493,1.1322,357,0
6E,2019-01-03,1.1525,1.158,1.1516,1.1574,1.1404,218,0
6E,2019-01-04,1.1575,1.1596,1.1526,1.1577,1.1406,586,0
6E,2019-01-07,1.1585,1.1658,1.1585,1.1656,1.1486,200,0
6E,2019-01-08,1.1661,1.1661,1.16,1.1608,1.1438,288,0
6E,2019-01-09,1.1637,1.1729,1.1625,1.1722,1.1552,214,0
6E,2019-01-10,1.1729,1.1741,1.1669,1.1669,1.1499,105,0
6E,2019-01-11,1.1685,1.1701,1.1635,1.1635,1.1465,168,0
6E,2019-01-14,1.1637,1.1644,1.1628,1.163,1.146,136,0
6E,2019-01-15,1.1688,1.1688,1.1588,1.1616,1.1445,624,0
6E,2019-01-16,1.161,1.1622,1.1582,1.1594,1.1423,122,0
6E,2019-01-17,1.1596,1.1598,1.1569,1.1587,1.1417,74,0
6E,2019-01-18,1.1592,1.1607,1.1554,1.1561,1.1391,74,0
6E,2019-01-20,1.1563,1.1563,1.1563,1.1563,1.1393,2,0
6E,2019-01-21,1.1573,1.1583,1.1556,1.1567,1.1397,160,0
6E,2019-01-22,1.1567,1.1567,1.154,1.1552,1.1381,146,0
6E,2019-01-23,1.1558,1.1589,1.1546,1.1575,1.1404,449,0
6E,2019-01-24,1.1568,1.1572,1.1487,1.1494,1.1324,288,0
6E,2019-01-25,1.1502,1.1607,1.1497,1.1596,1.1425,931,0
6E,2019-01-27,1.1598,1.1598,1.1598,1.1598,1.1428,1,0
6E,2019-01-28,1.1605,1.1627,1.1585,1.1618,1.1448,150,0
6E,2019-01-29,1.1614,1.1638,1.1604,1.1614,1.1444,134,0
6E,2019-01-30,1.1628,1.1681,1.1597,1.167,1.15,184,0
6E,2019-01-31,1.169,1.1694,1.1628,1.1631,1.1461,974,0
6E,2019-02-01,1.1631,1.1669,1.1622,1.1645,1.1475,320,0
6E,2019-02-04,1.163,1.1635,1.161,1.1616,1.1446,86,0
6E,2019-02-05,1.1607,1.1612,1.1589,1.1594,1.1423,131,0
6E,2019-02-06,1.1584,1.1584,1.1542,1.1547,1.1377,195,0
6E,2019-02-07,1.154,1.1541,1.1503,1.1518,1.1348,51,0
6E,2019-02-08,1.1515,1.1528,1.1501,1.1502,1.1332,60,0
6E,2019-02-11,1.1502,1.1502,1.1449,1.1452,1.1282,163,0
6E,2019-02-12,1.1451,1.1507,1.1434,1.1507,1.1337,385,0
6E,2019-02-13,1.1512,1.1513,1.1439,1.1439,1.1268,179,0
6E,2019-02-14,1.1443,1.1473,1.1435,1.1468,1.1298,144,0
6E,2019-02-15,1.1446,1.1448,1.1408,1.1444,1.1274,31,0
6E,2019-02-17,1.1489,1.1493,1.1486,1.1492,1.1321,1594,0
6E,2019-02-18,1.1491,1.1531,1.149,1.1507,1.1337,72626,0
6E,2019-02-19,1.1507,1.1554,1.1471,1.1534,1.1364,205012,0
6E,2019-02-20,1.1534,1.1567,1.1519,1.1537,1.1367,169938,0
6E,2019-02-21,1.1538,1.1558,1.1511,1.1531,1.1361,192943,0
6E,2019-02-22,1.153,1.1547,1.1506,1.1522,1.1352,135536,0
6E,2019-02-24,1.1525,1.1532,1.1525,1.1532,1.1361,1541,0
6E,2019-02-25,1.1532,1.1558,1.1526,1.1554,1.1383,115841,0
6E,2019-02-26,1.1554,1.1592,1.1534,1.1581,1.1411,182754,0
6E,2019-02-27,1.1582,1.1592,1.155,1.1565,1.1395,139377,0
6E,2019-02-28,1.1565,1.1607,1.1545,1.1557,1.1387,193457,0
6E,2019-03-01,1.1557,1.1593,1.1537,1.1547,1.1377,153319,0
6E,2019-03-03,1.1558,1.1564,1.1555,1.1558,1.1388,2727,0
6E,2019-03-04,1.1558,1.1558,1.1491,1.1519,1.1348,145156,0
6E,2019-03-05,1.1519,1.1521,1.1472,1.1487,1.1317,147073,0
6E,2019-03-06,1.1487,1.1506,1.1466,1.1491,1.1321,133771,0
6E,2019-03-07,1.1491,1.1499,1.1355,1.1376,1.1205,281002,0
6E,2019-03-08,1.1375,1.1424,1.1363,1.141,1.124,202942,0
6E,2019-03-10,1.1413,1.1414,1.1408,1.1409,1.1239,2693,0
6E,2019-03-11,1.1408,1.1449,1.1398,1.1435,1.1264,154796,0
6E,2019-03-12,1.1435,1.1481,1.1425,1.1462,1.1292,193875,0
6E,2019-03-13,1.1461,1.1513,1.1452,1.1503,1.1333,148420,0
6E,2019-03-14,1.1503,1.1508,1.1466,1.1478,1.1307,123805,0
6E,2019-03-15,1.1478,1.1516,1.1471,1.1496,1.1325,33112,0
6E,2019-03-17,1.1492,1.1496,1.149,1.1491,1.1321,66,0
6E,2019-03-18,1.149,1.1529,1.149,1.1514,1.1344,1065,0
6E,2019-03-19,1.1539,1.1557,1.1537,1.1546,1.1376,120,0
6E,2019-03-20,1.1541,1.1642,1.1531,1.1621,1.1451,219,0
6E,2019-03-21,1.1626,1.1626,1.1537,1.1565,1.1395,342,0
6E,2019-03-22,1.1555,1.1582,1.1467,1.1493,1.1322,447,0
6E,2019-03-24,1.1488,1.1489,1.1488,1.1489,1.1319,2,0
6E,2019-03-25,1.1491,1.1521,1.1488,1.1506,1.1336,238,0
6E,2019-03-26,1.1504,1.1515,1.1456,1.1456,1.1286,112,0
6E,2019-03-27,1.146,1.1473,1.1433,1.1434,1.1263,175,0
6E,2019-03-28,1.1434,1.1445,1.14,1.1411,1.1241,196,0
6E,2019-03-29,1.1416,1.1431,1.1398,1.14,1.1229,114,0
6E,2019-04-01,1.1412,1.1433,1.1388,1.1395,1.1224,129,0
6E,2019-04-02,1.1385,1.1395,1.1366,1.1379,1.1208,175,0
6E,2019-04-03,1.1391,1.1436,1.1391,1.1424,1.1254,230,0
6E,2019-04-04,1.142,1.1423,1.1388,1.14,1.123,117,0
6E,2019-04-05,1.1406,1.143,1.1394,1.1395,1.1224,170,0
6E,2019-04-08,1.1394,1.145,1.1394,1.1432,1.1261,121,0
6E,2019-04-09,1.1442,1.1458,1.1438,1.1441,1.1271,25,0
6E,2019-04-10,1.1436,1.1462,1.1411,1.1447,1.1277,62,0
6E,2019-04-11,1.1452,1.1458,1.1427,1.1428,1.1258,39,0
6E,2019-04-12,1.1458,1.1494,1.1455,1.1468,1.1298,106,0
6E,2019-04-14,1.1474,1.1474,1.1473,1.1474,1.1303,11,0
6E,2019-04-15,1.1482,1.1488,1.1477,1.1485,1.1315,197,0
6E,2019-04-16,1.15,1.151,1.1471,1.1474,1.1303,245,0
6E,2019-04-17,1.1475,1.1514,1.1475,1.1487,1.1317,124,0
6E,2019-04-18,1.1485,1.1492,1.1419,1.142,1.125,241,0
6E,2019-04-21,1.143,1.1435,1.1427,1.1435,1.1265,29,0
6E,2019-04-22,1.1435,1.1451,1.1427,1.1451,1.128,43,0
6E,2019-04-23,1.1436,1.145,1.1381,1.1415,1.1245,188,0
6E,2019-04-24,1.1408,1.141,1.1332,1.1347,1.1177,218,0
6E,2019-04-25,1.1333,1.1342,1.1308,1.1322,1.1152,442,0
6E,2019-04-26,1.1318,1.1357,1.1295,1.1338,1.1167,133,0
6E,2019-04-28,1.1333,1.1333,1.1333,1.1333,1.1162,1,0
6E,2019-04-29,1.1334,1.1365,1.1334,1.1365,1.1195,34,0
6E,2019-04-30,1.1367,1.1409,1.1362,1.1393,1.1223,91,0
6E,2019-05-01,1.14,1.1446,1.1376,1.138,1.121,266,0
6E,2019-05-02,1.1385,1.1394,1.135,1.135,1.118,56,0
6E,2019-05-03,1.1355,1.138,1.1318,1.138,1.121,29,0
6E,2019-05-05,1.1358,1.1359,1.1358,1.1359,1.1189,27,0
6E,2019-05-06,1.1371,1.1383,1.1359,1.1383,1.1213,63,0
6E,2019-05-07,1.1387,1.1387,1.1349,1.1368,1.1198,118,0
6E,2019-05-08,1.1379,1.1386,1.1361,1.137,1.12,188,0
6E,2019-05-09,1.137,1.142,1.135,1.1395,1.1224,297,0
6E,2019-05-10,1.1399,1.1423,1.1397,1.1403,1.1233,76,0
6E,2019-05-12,1.1405,1.1405,1.1405,1.1405,1.1235,9,0
6E,2019-05-13,1.1417,1.1417,1.1417,1.1417,1.1246,2,0
6E,2019-05-14,1.1434,1.1446,1.1403,1.1404,1.1234,152236,0
6E,2019-05-15,1.1404,1.1426,1.1378,1.1405,1.1235,176849,0
6E,2019-05-16,1.1405,1.1422,1.1364,1.137,1.12,133438,0
6E,2019-05-17,1.137,1.1381,1.1352,1.1356,1.1185,136087,0
6E,2019-05-19,1.1355,1.1363,1.1355,1.1361,1.1191,2339,0
6E,2019-05-20,1.1361,1.1371,1.1347,1.1363,1.1193,104366,0
6E,2019-05-21,1.1363,1.1384,1.1337,1.1359,1.1188,167586,0
6E,2019-05-22,1.1359,1.1375,1.1343,1.1346,1.1176,121662,0
6E,2019-05-23,1.1346,1.1379,1.1297,1.1375,1.1205,224836,0
6E,2019-05-24,1.1375,1.1403,1.1368,1.1394,1.1223,145115,0
6E,2019-05-26,1.1398,1.1401,1.1397,1.1397,1.1227,1619,0
6E,2019-05-27,1.1397,1.1405,1.1377,1.1383,1.1213,51272,0
6E,2019-05-28,1.1383,1.1387,1.1347,1.1356,1.1186,147352,0
