date,symbol,position,pnl,cum_pnl
2010-06-08,ZB,0.000000,-0.000000,0.000000
2010-06-09,ZB,0.000000,0.000000,0.000000
2010-06-10,ZB,0.000000,-0.000000,0.000000
2010-06-11,ZB,0.000000,0.000000,0.000000
2010-06-14,ZB,0.000000,-0.000000,0.000000
2010-06-15,ZB,0.000000,-0.000000,0.000000
2010-06-16,ZB,0.000000,0.000000,0.000000
2010-06-17,ZB,0.000000,0.000000,0.000000
2010-06-18,ZB,0.000000,-0.000000,0.000000
2010-06-20,ZB,0.000000,-0.000000,0.000000
2010-06-21,ZB,0.000000,0.000000,0.000000
2010-06-22,ZB,0.000000,0.000000,0.000000
2010-06-23,ZB,0.000000,0.000000,0.000000
2010-06-24,ZB,0.000000,-0.000000,0.000000
2010-06-25,ZB,0.000000,0.000000,0.000000
2010-06-27,ZB,0.000000,0.000000,0.000000
2010-06-28,ZB,0.000000,0.000000,0.000000
2010-06-29,ZB,0.000000,0.000000,0.000000
2010-06-30,ZB,0.000000,0.000000,0.000000
2010-07-01,ZB,0.000000,0.000000,0.000000
2010-07-02,ZB,0.000000,-0.000000,0.000000
2010-07-04,ZB,0.000000,0.000000,0.000000
2010-07-05,ZB,0.000000,0.000000,0.000000
2010-07-06,ZB,0.000000,-0.000000,0.000000
2010-07-07,ZB,0.000000,-0.000000,0.000000
2010-07-08,ZB,0.000000,-0.000000,0.000000
2010-07-09,ZB,0.000000,-0.000000,0.000000
2010-07-11,ZB,0.000000,0.000000,0.000000
2010-07-12,ZB,0.000000,-0.000000,0.000000
2010-07-13,ZB,0.000000,-0.000000,0.000000
2010-07-14,ZB,0.000000,0.000000,0.000000
2010-07-15,ZB,0.000000,0.000000,0.000000
2010-07-16,ZB,0.000000,0.000000,0.000000
2010-07-18,ZB,0.000000,0.000000,0.000000
2010-07-19,ZB,0.000000,-0.000000,0.000000
2010-07-20,ZB,0.000000,0.000000,0.000000
2010-07-21,ZB,0.000000,0.000000,0.000000
2010-07-22,ZB,0.000000,-0.000000,0.000000
2010-07-23,ZB,0.000000,-0.000000,0.000000
2010-07-25,ZB,0.000000,0.000000,0.000000
2010-07-26,ZB,0.000000,-0.000000,0.000000
2010-07-27,ZB,0.000000,-0.000000,0.000000
2010-07-28,ZB,0.000000,0.000000,0.000000
2010-07-29,ZB,0.000000,0.000000,0.000000
2010-07-30,ZB,0.000000,0.000000,0.000000
2010-08-01,ZB,0.000000,-0.000000,0.000000
2010-08-02,ZB,0.000000,-0.000000,0.000000
2010-08-03,ZB,0.000000,0.000000,0.000000
2010-08-04,ZB,0.000000,-0.000000,0.000000
2010-08-05,ZB,0.000000,0.000000,0.000000
2010-08-06,ZB,0.000000,0.000000,0.000000
2010-08-08,ZB,0.000000,0.000000,0.000000
2010-08-09,ZB,0.000000,-0.000000,0.000000
2010-08-10,ZB,0.000000,0.000000,0.000000
2010-08-11,ZB,0.000000,0.000000,0.000000
2010-08-12,ZB,0.000000,-0.000000,0.000000
2010-08-13,ZB,0.000000,0.000000,0.000000
2010-08-15,ZB,0.000000,0.000000,0.000000
2010-08-16,ZB,0.000000,0.000000,0.000000
2010-08-17,ZB,0.000000,-0.000000,0.000000
2010-08-18,ZB,0.000000,0.000000,0.000000
2010-08-19,ZB,0.000000,0.000000,0.000000
2010-08-20,ZB,0.000000,-0.000000,0.000000
2010-08-22,ZB,0.000000,-0.000000,0.000000
2010-08-23,ZB,0.000000,0.000000,0.000000
2010-08-24,ZB,0.000000,0.000000,0.000000
2010-08-25,ZB,0.000000,-0.000000,0.000000
2010-08-26,ZB,0.000000,0.000000,0.000000
2010-08-27,ZB,0.000000,-0.000000,0.000000
2010-08-29,ZB,0.000000,-0.000000,0.000000
2010-08-30,ZB,0.000000,0.000000,0.000000
2010-08-31,ZB,0.000000,0.000000,0.000000
2010-09-01,ZB,0.000000,-0.000000,0.000000
2010-09-02,ZB,0.000000,-0.000000,0.000000
2010-09-03,ZB,0.000000,-0.000000,0.000000
2010-09-05,ZB,0.000000,-0.000000,0.000000
2010-09-06,ZB,0.000000,0.000000,0.000000
2010-09-07,ZB,0.000000,0.000000,0.000000
2010-09-08,ZB,0.000000,-0.000000,0.000000
2010-09-09,ZB,0.000000,-0.000000,0.000000
2010-09-10,ZB,0.000000,-0.000000,0.000000
2010-09-12,ZB,0.000000,-0.000000,0.000000
2010-09-13,ZB,0.000000,0.000000,0.000000
2010-09-14,ZB,0.000000,0.000000,0.000000
2010-09-15,ZB,0.000000,-0.000000,0.000000
2010-09-16,ZB,0.000000,-0.000000,0.000000
2010-09-17,ZB,0.000000,0.000000,0.000000
2010-09-20,ZB,0.000000,0.000000,0.000000
2010-09-21,ZB,0.000000,0.000000,0.000000
2010-09-22,ZB,0.000000,-0.000000,0.000000
2010-09-23,ZB,0.000000,0.000000,0.000000
2010-09-24,ZB,0.000000,-0.000000,0.000000
2010-09-26,ZB,0.000000,0.000000,0.000000
2010-09-27,ZB,0.000000,0.000000,0.000000
2010-09-28,ZB,0.000000,0.000000,0.000000
2010-09-29,ZB,0.000000,-0.000000,0.000000
2010-09-30,ZB,0.000000,-0.000000,0.000000
2010-10-01,ZB,0.000000,-0.000000,0.000000
2010-10-03,ZB,0.000000,0.000000,0.000000
2010-10-04,ZB,1.000000,0.001895,0.001895
2010-10-05,ZB,0.192148,-0.000638,0.001257
2010-10-06,ZB,0.181652,0.001717,0.002974
2010-10-07,ZB,0.174857,-0.000288,0.002686
2010-10-08,ZB,0.185257,-0.000306,0.002380
2010-10-10,ZB,0.200257,0.000189,0.002569
2010-10-11,ZB,1.000000,-0.001651,0.000918
2010-10-12,ZB,0.248055,-0.001528,-0.000610
2010-10-13,ZB,0.236184,-0.000112,-0.000722
2010-10-14,ZB,0.213198,-0.001730,-0.002452
2010-10-15,ZB,0.160370,-0.001389,-0.003841
2010-10-17,ZB,0.242620,0.000176,-0.003665
2010-10-18,ZB,1.000000,0.004097,0.000432
2010-10-19,ZB,0.243759,0.000995,0.001427
2010-10-20,ZB,0.199002,0.000143,0.001570
2010-10-21,ZB,0.239273,-0.001263,0.000306
2010-10-22,ZB,0.000000,-0.000000,0.000306
2010-10-24,ZB,0.301257,0.000217,0.000524
2010-10-25,ZB,0.000000,0.000000,0.000524
2010-10-26,ZB,0.285808,-0.003449,-0.002925
2010-10-27,ZB,0.000000,-0.000000,-0.002925
2010-10-28,ZB,0.000000,0.000000,-0.002925
2010-10-29,ZB,0.000000,0.000000,-0.002925
2010-10-31,ZB,0.000000,-0.000000,-0.002925
2010-11-01,ZB,0.000000,0.000000,-0.002925
2010-11-02,ZB,0.000000,0.000000,-0.002925
2010-11-03,ZB,0.000000,-0.000000,-0.002925
2010-11-04,ZB,0.000000,0.000000,-0.002925
2010-11-05,ZB,-0.315488,0.001757,-0.001169
2010-11-07,ZB,-0.307186,-0.000224,-0.001392
2010-11-08,ZB,-1.000000,0.000243,-0.001149
2010-11-09,ZB,-0.328984,0.004582,0.003433
2010-11-10,ZB,-0.354446,-0.000697,0.002736
2010-11-11,ZB,-0.307752,0.000454,0.003189
2010-11-12,ZB,-0.301524,0.003131,0.006320
2010-11-14,ZB,-0.335243,-0.000167,0.006154
2010-11-15,ZB,-1.000000,0.016529,0.022683
2010-11-16,ZB,-0.443368,-0.006226,0.016457
2010-11-17,ZB,-0.353308,0.001145,0.017602
2010-11-18,ZB,-0.414203,0.001348,0.018950
2010-11-19,ZB,-0.517912,-0.002719,0.016231
2010-11-21,ZB,-0.490777,0.000612,0.016843
2010-11-22,ZB,-1.000000,-0.005973,0.010870
2010-11-23,ZB,-0.430838,-0.001707,0.009163
2010-11-24,ZB,-0.342527,0.004602,0.013765
2010-11-25,ZB,-0.449050,-0.001684,0.012081
2010-11-26,ZB,-0.453230,-0.001242,0.010839
2010-11-28,ZB,-0.349221,0.000522,0.011361
2010-11-29,ZB,-1.000000,-0.007450,0.003911
2010-11-30,ZB,-0.378523,-0.000374,0.003536
2010-12-01,ZB,-0.303738,0.004233,0.007770
2010-12-02,ZB,-0.455931,0.001488,0.009258
2010-12-03,ZB,-0.558956,0.001830,0.011088
2010-12-05,ZB,-0.597902,-0.000453,0.010635
2010-12-06,ZB,-1.000000,-0.006282,0.004353
2010-12-07,ZB,-0.569405,0.010219,0.014572
2010-12-08,ZB,-0.637009,0.008504,0.023076
2010-12-09,ZB,-0.690848,-0.004628,0.018449
2010-12-10,ZB,-0.708482,0.005479,0.023927
2010-12-13,ZB,-0.749269,-0.004446,0.019482
2010-12-14,ZB,-0.747631,0.014759,0.034240
2010-12-15,ZB,-0.759342,0.003795,0.038035
2010-12-16,ZB,-0.757505,-0.006958,0.031077
2010-12-17,ZB,-0.759967,-0.008096,0.022981
2010-12-20,ZB,-0.781967,0.003443,0.026424
2010-12-21,ZB,-0.767855,0.000199,0.026623
2010-12-22,ZB,-0.771010,0.010685,0.037308
2010-12-23,ZB,-0.787937,0.000208,0.037516
2010-12-26,ZB,-0.781190,0.000411,0.037927
2010-12-27,ZB,-1.000000,-0.006827,0.031100
2010-12-28,ZB,-0.762716,0.011261,0.042361
2010-12-29,ZB,-0.768565,-0.010341,0.032020
2010-12-30,ZB,-0.776813,-0.000000,0.032020
2010-12-31,ZB,-0.778116,-0.006093,0.025926
2011-01-02,ZB,-0.775958,0.002020,0.027946
2011-01-03,ZB,-1.000000,0.002088,0.030034
