symbol,date,open,high,low,close,volume
GC,2012-02-14,1717.5,1724.9,1714.4,1715.3,86
GC,2012-02-15,1723.6,1737.1,1723.6,1726.6,110
GC,2012-02-16,1718.4,1728.4,1707.0,1728.1,38
GC,2012-02-17,1733.6,1735.1,1718.5,1722.5,80
GC,2012-02-20,1736.1,1736.1,1733.6,1733.7,6
GC,2012-02-21,1740.9,1760.0,1737.5,1758.0,111
GC,2012-02-22,1754.8,1781.9,1750.0,1774.0,160
GC,2012-02-23,1774.5,1786.0,1773.0,1778.3,297
GC,2012-02-24,1778.5,1780.7,1771.3,1773.2,129
GC,2012-02-27,1773.6,1776.1,1767.8,1775.0,147
GC,2012-02-28,1767.7,1789.4,1767.7,1786.2,306
GC,2012-02-29,1789.9,1790.4,1669.0,1698.6,360
GC,2012-03-01,1704.3,1724.6,1704.3,1722.9,213
GC,2012-03-02,1723.0,1723.0,1705.2,1711.2,135
GC,2012-03-05,1705.5,1709.5,1695.4,1706.5,421
GC,2012-03-06,1708.7,1708.7,1666.0,1673.1,176
GC,2012-03-07,1676.0,1684.0,1673.1,1684.0,39
GC,2012-03-08,1686.4,1702.4,1686.4,1700.9,101
GC,2012-03-09,1698.8,1706.0,1680.6,1706.0,73
GC,2012-03-12,1708.1,1708.1,1694.9,1700.3,98
GC,2012-03-13,1698.4,1698.4,1685.1,1697.0,47
GC,2012-03-14,1676.9,1681.0,1637.4,1639.2,201
GC,2012-03-15,1646.3,1660.2,1640.0,1660.1,405
GC,2012-03-16,1660.0,1661.4,1641.3,1655.3,317
GC,2012-03-19,1661.2,1668.0,1652.1,1664.1,462
GC,2012-03-20,1648.1,1654.4,1641.3,1650.0,250
GC,2012-03-21,1657.8,1660.0,1646.1,1652.6,546
GC,2012-03-22,1648.0,1649.4,1633.8,1643.2,321
GC,2012-03-23,1652.5,1665.1,1646.3,1664.2,76
GC,2012-03-25,1665.0,1665.0,1665.0,1665.0,5
GC,2012-03-26,1657.9,1692.9,1657.8,1692.0,79
GC,2012-03-27,1687.8,1692.6,1684.4,1684.5,100
GC,2012-03-28,1670.1,1670.1,1665.0,1665.0,17
GC,2012-03-29,1664.3,1664.5,1644.3,1660.5,44693
GC,2012-03-30,1660.1,1670.0,1659.0,1667.9,9718
GC,2012-04-01,1668.9,1673.8,1668.9,1672.4,177
GC,2012-04-02,1671.8,1682.8,1662.0,1677.0,2350
GC,2012-04-03,1678.0,1679.5,1638.7,1647.0,1165
GC,2012-04-04,1643.0,1644.1,1613.0,1622.4,1122
GC,2012-04-05,1621.2,1633.2,1620.4,1630.8,284
GC,2012-04-08,1645.3,1645.9,1643.3,1643.3,33
GC,2012-04-09,1642.4,1646.4,1636.5,1640.8,125
GC,2012-04-10,1649.0,1661.7,1635.0,1659.8,350
GC,2012-04-11,1654.8,1660.4,1654.7,1658.7,438
GC,2012-04-12,1658.6,1680.1,1650.0,1675.4,1298
GC,2012-04-13,1673.3,1674.8,1650.0,1658.2,218
GC,2012-04-16,1650.8,1656.8,1641.2,1652.0,714
GC,2012-04-17,1651.9,1652.9,1637.0,1650.2,68
GC,2012-04-18,1653.2,1653.3,1638.1,1640.1,273
GC,2012-04-19,1642.1,1653.1,1632.0,1641.0,77
GC,2012-04-20,1641.4,1645.6,1639.2,1643.0,54
GC,2012-04-23,1642.4,1642.4,1624.5,1638.5,226
GC,2012-04-24,1634.4,1648.6,1634.4,1641.7,123
GC,2012-04-25,1641.3,1643.8,1626.9,1643.6,82
GC,2012-04-26,1650.1,1658.9,1650.1,1658.5,83
GC,2012-04-27,1656.7,1666.9,1653.4,1662.6,234
GC,2012-04-30,1662.1,1665.7,1653.0,1665.7,38
GC,2012-05-01,1665.9,1670.5,1661.7,1663.3,23
GC,2012-05-02,1659.2,1659.2,1648.3,1653.7,50
GC,2012-05-03,1651.2,1652.2,1631.3,1635.7,79
GC,2012-05-04,1636.2,1645.6,1629.4,1636.0,67
GC,2012-05-06,1639.9,1639.9,1639.9,1639.9,1
GC,2012-05-07,1637.9,1640.0,1632.6,1637.7,20
GC,2012-05-08,1636.7,1636.7,1596.0,1606.3,154
GC,2012-05-09,1595.3,1595.3,1586.3,1589.1,30
GC,2012-05-10,1594.2,1594.4,1592.4,1594.4,6
GC,2012-05-11,1586.1,1589.6,1586.1,1589.6,6
GC,2012-05-14,1563.0,1563.8,1555.5,1561.9,5
GC,2012-05-15,1555.4,1558.3,1542.4,1543.6,28
GC,2012-05-16,1541.4,1541.4,1528.5,1538.5,26
GC,2012-05-17,1546.9,1579.0,1546.9,1574.8,51
GC,2012-05-18,1573.7,1592.6,1568.2,1592.6,26
GC,2012-05-20,1591.9,1591.9,1591.9,1591.9,1
GC,2012-05-21,1594.1,1594.1,1587.0,1587.7,31
GC,2012-05-22,1582.9,1582.9,1568.4,1569.1,27
GC,2012-05-23,1538.2,1561.7,1534.4,1561.7,6
GC,2012-05-24,1559.0,1569.4,1551.5,1558.2,24
GC,2012-05-25,1557.3,1568.0,1557.3,1566.2,6
GC,2012-05-28,1574.7,1582.5,1574.7,1575.4,5
GC,2012-05-30,1552.3,1569.0,1530.4,1563.1,76193
GC,2012-05-31,1562.9,1572.6,1551.8,1560.4,5836
GC,2012-06-01,1558.2,1630.0,1545.5,1626.0,2802
GC,2012-06-03,1623.0,1624.6,1616.5,1617.1,42
GC,2012-06-04,1617.4,1627.9,1609.0,1619.5,2052
GC,2012-06-05,1621.2,1622.7,1612.9,1618.1,599
GC,2012-06-06,1619.7,1639.7,1616.5,1622.6,420
GC,2012-06-07,1621.1,1627.2,1581.9,1590.3,1205
GC,2012-06-08,1590.9,1593.9,1566.5,1593.9,151
GC,2012-06-10,1608.0,1608.0,1608.0,1608.0,3
GC,2012-06-11,1602.2,1602.5,1583.0,1597.0,126
GC,2012-06-12,1594.1,1616.7,1588.5,1609.1,168
GC,2012-06-13,1609.1,1622.4,1608.2,1616.8,305
GC,2012-06-14,1621.2,1626.4,1610.1,1622.9,493
GC,2012-06-15,1624.3,1632.3,1621.5,1627.3,35
GC,2012-06-18,1622.9,1627.6,1615.0,1626.0,246
GC,2012-06-19,1629.8,1630.7,1622.0,1623.2,32
GC,2012-06-20,1619.4,1619.4,1595.0,1606.0,140
GC,2012-06-21,1603.2,1603.3,1565.5,1568.7,29
GC,2012-06-22,1565.5,1572.1,1560.0,1572.1,16
GC,2012-06-25,1571.9,1587.3,1569.5,1584.5,32
GC,2012-06-26,1584.4,1584.4,1567.7,1572.8,104
GC,2012-06-27,1567.0,1572.7,1563.0,1572.7,46
GC,2012-06-28,1572.9,1572.9,1548.4,1551.7,134
GC,2012-06-29,1562.6,1600.4,1561.9,1598.6,59
GC,2012-07-01,1597.1,1597.5,1597.1,1597.5,2
GC,2012-07-02,1590.9,1598.3,1589.7,1598.0,33
GC,2012-07-03,1603.8,1624.0,1603.8,1616.7,36
GC,2012-07-04,1616.4,1618.0,1614.5,1616.2,15
GC,2012-07-05,1614.3,1619.2,1598.0,1606.5,10
GC,2012-07-06,1592.3,1593.8,1578.8,1583.1,15
GC,2012-07-09,1582.1,1587.7,1580.9,1587.7,5
GC,2012-07-10,1599.2,1599.8,1567.6,1567.6,12
GC,2012-07-11,1577.4,1579.5,1569.1,1569.1,12
GC,2012-07-12,1569.3,1574.7,1557.2,1574.7,44
GC,2012-07-13,1567.8,1594.1,1567.8,1591.7,26
GC,2012-07-16,1586.2,1589.7,1585.8,1587.5,7
GC,2012-07-17,1596.0,1596.7,1576.3,1584.8,27
